,10 metre U wind component,10 metre V wind component,2 metre dewpoint temperature,2 metre temperature,Mean sea level pressure,Mean wave direction,Mean wave period,Sea surface temperature,Significant height of combined wind waves and swell,Surface pressure,Skin temperature,100 metre U wind component,100 metre V wind component,10 metre u-component of neutral wind,10 metre v-component of neutral wind,10 metre wind speed,Forecast logarithm of surface roughness for heat,Instantaneous surface sensible heat flux,Near IR albedo for diffuse radiation (climatological),Near IR albedo for direct radiation (climatological),UV visible albedo for diffuse radiation (climatological),UV visible albedo for direct radiation (climatological),Air density over the oceans,Coefficient of drag with waves,Free convective velocity over the oceans,Maximum individual wave height,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean square slope of waves,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period based on first moment,Mean wave period based on first moment for swell,Mean wave period based on first moment for wind waves,Mean wave period based on second moment for swell,Mean wave period based on second moment for wind waves,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Mean zero-crossing wave period,Model bathymetry,Normalized energy flux into ocean,Normalized energy flux into waves,Normalized stress into ocean,10 metre wind direction,Peak wave period,Period corresponding to maximum individual wave height,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition,Wave spectral directional width,Wave spectral directional width for swell,Wave spectral directional width for wind waves,Wave spectral kurtosis,Wave spectral peakedness,Wave Spectral Skewness,Sea ice area fraction,Instantaneous 10 metre wind gust,"Surface direct short-wave radiation, clear sky",Downward UV radiation at the surface,Surface latent heat flux,Surface net short-wave (solar) radiation,"Surface net short-wave (solar) radiation, clear sky",Surface net long-wave (thermal) radiation,"Surface net long-wave (thermal) radiation, clear sky",Surface sensible heat flux,Surface short-wave (solar) radiation downward clear-sky,Surface short-wave (solar) radiation downwards,Surface long-wave (thermal) radiation downward clear-sky,Surface long-wave (thermal) radiation downwards,TOA incident short-wave (solar) radiation,Top net short-wave (solar) radiation,"Top net short-wave (solar) radiation, clear sky",Top net long-wave (thermal) radiation,"Top net long-wave (thermal) radiation, clear sky",Total sky direct short-wave (solar) radiation at surface
1994-01-01,1.9872077306111653,0.5366646647453308,278.6365458170573,282.3384755452474,102136.60408528644,311.1672770182292,11.87471866607666,285.459716796875,2.772828420003256,100009.5625,282.21588134765625,2.99486509958903,0.7658069928487142,1.9518928527832031,0.4801988800366719,4.872802734375,-7.852348327636719,-1.384601593017578,0.1138984784483909,0.1084220297634601,0.0487464653948942,0.0480306421717008,1.2437512079874675,0.0009416091100623,0.4868265787760417,5.059821128845215,311.9326171875,343.572021484375,12.105185508728027,3.276398022969564,0.0046879102786382,302.60386149088544,122.04416402180988,180.1144053141276,10.234929720560707,10.724838574727375,2.6677929560343423,9.632725397745768,1.659912109375,12.25321102142334,7.498278617858887,7.086972236633301,8.889725049336752,147.33333333333334,-5.498143513997396,-1.341486930847168,1.019023895263672,251.7336680094401,14.111928621927897,10.56696859995524,2.6939684549967446,0.3737049301465352,2.675656000773112,0.1399651368459065,0.018225638816754,0.3310662309328715,0.2485925157864888,0.6491130789120992,0.0030006763990968,4.99599043528239,0.0144765824079513,0.0,7.98542054494222,6534800.666666667,618886.25,-4121081.3333333335,4926985.333333333,7257131.0,-5281509.666666667,-7860888.666666667,-192242.3333333333,8595045.666666666,5499527.666666667,22410632.0,25754101.33333333,13218509.0,8012595.0,10357672.0,-19266976.0,-21269156.0,2904781.333333333
1994-02-01,1.6233840783437092,1.0143047372500102,278.4989980061849,282.9955647786458,101442.26253255208,305.8688557942708,11.29888121287028,285.101318359375,2.089775721232096,99335.83333333331,282.5474853515625,2.5590270360310874,1.487548331419627,1.630909025669098,0.9433384736378988,4.403076171875,-7.84843635559082,-2.240243911743164,0.1184615480403105,0.1120362766087055,0.0487716024120648,0.0479508017500241,1.2331164677937825,0.0009090076200664,0.4329837560653686,3.852843602498373,306.32590738932294,339.4305826822917,11.509686470031738,3.014929453531901,0.0039065837239225,302.15149943033856,99.39461263020831,163.7426300048828,9.352418899536133,9.832399368286133,2.4440380732218423,8.551331520080566,1.4641927083333333,11.842142422993978,5.876243273417155,6.706654866536458,7.814677874247233,147.33333333333334,-3.762013753255209,0.3161862691243489,1.0009563167889912,230.8734436035156,13.696226755777994,9.7851988474528,2.0428295135498047,0.2656282186508178,1.9988635381062825,0.2268303036689758,0.0295230771104494,0.3462505340576172,0.2394141554832458,0.6502424279848734,0.0020384192466735,5.126567522684733,0.011251059671243,0.0,7.465037663777669,10195523.666666666,1059681.0208333333,-4127641.6666666665,8943889.0,11317538.0,-6341543.333333333,-8062052.0,-287011.1875,12790119.0,9858762.666666666,22481597.33333333,24814104.0,18663969.33333333,13047534.333333334,15375547.666666666,-19351918.666666668,-21404302.666666668,6252345.333333333
1994-03-01,0.3463807851076126,-0.5759121576944987,281.3955790201823,284.7286198933919,102437.51873779295,312.6433512369792,11.201652844746908,285.7392578125,1.973750750223796,100327.48958333331,284.64215087890625,0.5956591169039408,-0.7118275960286459,0.3383248386283715,-0.6479454040527344,3.512975056966146,-7.723176638285319,-13.40478006998698,0.126034057388703,0.1158932447433471,0.0494410110016663,0.0483704395592212,1.239606857299805,0.0008232994781186,0.4671732584635417,3.603457450866699,312.72727457682294,24.09069315592448,11.295726458231607,3.0389480590820312,0.0026531891586879,312.2098083496094,112.04073079427084,189.67951456705728,9.64761225382487,9.891860326131184,2.330073356628418,8.752230008443197,0.978271484375,11.41511885325114,6.619808197021484,9.700658480326334,8.332840283711752,147.33333333333334,-3.3660786946614585,-1.3570149739583333,1.0025885701179504,115.12740230560304,13.093980471293133,9.990316390991213,1.956798235575358,0.1402774453163147,1.9439563751220703,0.1222229401270548,0.0164045902589956,0.3122945427894592,0.2404455542564392,0.8327066898345947,0.0021176931913942,5.021420478820801,0.0116677333911259,0.0,5.395038922627767,15073527.0,1552610.0833333333,-3289549.333333333,12759520.0,16482010.666666666,-5383418.666666667,-7869618.666666667,-1284434.0,18436538.0,13986996.666666666,23832714.666666668,26725670.666666668,26215800.666666668,18649754.666666668,22142213.33333333,-20546775.666666668,-21873240.0,9287084.0
1994-04-01,2.7352355321248374,-1.54352601369222,279.5028584798177,283.80072530110675,101881.35221354169,320.3842366536458,9.40632979075114,285.635986328125,2.2012364069620767,99765.22916666669,284.0568033854167,3.723320960998535,-1.929379145304362,2.7747535705566406,-1.633469581604004,5.799365679423015,-7.949897448221843,-19.03367106119792,0.1314609857896963,0.1194490864872932,0.0489321475227673,0.0475540856520334,1.2363595962524414,0.0010214833697925,0.6146443684895834,4.091416676839192,321.9276529947917,338.7033284505208,9.868731180826822,3.607393264770508,0.0059223820765813,294.9315999348958,151.00338236490884,208.44025675455728,7.765238126118978,8.598084131876627,3.0206982294718423,7.71729850769043,2.158935546875,9.895237922668455,7.534817695617676,11.013250033060707,6.608980496724446,147.33333333333334,-3.769994099934896,2.0116284688313804,1.0030664006869,313.1507975260417,11.705285708109535,8.120565414428711,2.072429339090983,0.5961364308993021,2.0076303482055664,0.2569943467775981,0.0294621773064136,0.386601984500885,0.2603819568951924,0.5589479804039001,0.003633439540863,4.128782590230306,0.0157629599173863,0.0,9.281569480895996,19924964.666666668,1892119.3333333333,-6506170.0,15197310.333333334,21623049.33333333,-5662366.666666667,-8225356.0,-1704358.3333333333,24332934.666666668,16664324.0,22971530.666666668,26154850.666666668,33808281.166666664,22775226.666666668,28671948.0,-20097781.0,-21556372.666666668,10207885.666666666
1994-05-01,0.2213818629582723,0.1721267302831014,283.68096415201825,287.59961700439453,101230.7207845052,310.4149780273437,8.718388239542643,287.659423828125,1.18631108601888,99161.71875,287.5121358235677,0.4151585896809895,0.5924145579338074,0.2635725066065788,0.0965953667958577,3.7771167755126953,-7.772645950317383,-16.481430053710938,0.1389376434187094,0.1252700934807459,0.0483637352784474,0.0470049815873305,1.2117811838785808,0.000848690358301,0.4728291829427083,2.214806238810221,310.60850016276044,29.718210856119796,8.946735064188639,2.9309686024983725,0.0027406944427639,282.7740173339844,138.466064453125,185.9985148111979,7.023141225179036,7.457906087239583,2.304406483968099,6.417661031087239,1.1378173828125,9.387693405151367,6.462545712788899,10.011878649393717,5.845432599385579,147.33333333333334,-3.052831013997396,0.7275946935017904,0.9993654489517212,117.71597290039062,10.8150847752889,7.457730293273926,1.1614160537719729,0.1528247594833374,1.102530797322591,0.2563879092534383,0.043231263756752,0.4156761368115743,0.2578452428181966,0.7506239414215088,0.0027839342753092,4.871516227722168,0.0114414828519026,0.0,6.2293697992960615,22514500.666666668,2281497.6666666665,-5113182.666666667,18338576.0,24807184.0,-5665744.666666667,-7621509.0,-1481268.0,27785235.33333333,20111936.0,25322933.33333333,27744174.0,39289292.875,27534357.33333333,33573202.666666664,-20266238.0,-22412091.33333333,12724206.666666666
1994-06-01,-0.1929545799891154,-1.2954012552897136,286.21716562906903,289.78297170003253,102150.9082845052,327.2342122395833,7.830013910929362,289.986572265625,1.2032931645711262,100074.17708333331,290.1052602132161,-0.2967952092488606,-1.5235055287679036,-0.1782283584276835,-1.3541561762491865,4.306736310323079,-7.82028865814209,-27.711334228515625,0.1400216519832611,0.12615817040205,0.0479650162160396,0.0467345155775547,1.213618278503418,0.000899035250768,0.5811055501302084,2.2594687143961587,325.9064127604167,28.46716817220052,8.157976468404135,2.922707239786784,0.003505041822791,269.15016682942706,168.57733662923178,217.6697794596354,6.324275016784668,6.884985605875651,2.381164868672689,6.078346570332845,1.4479573567708333,8.393600463867188,8.927679061889648,13.64258098602295,5.383928298950195,147.33333333333334,-3.3670145670572915,1.311785380045573,0.9979508519172668,21.86139265696208,10.157984733581545,6.678916931152344,1.1567376454671223,0.2344136834144592,1.0777832667032878,0.2894854148228963,0.0224368597070376,0.4008669853210449,0.2595035831133525,0.6346368193626404,0.0033893585205078,4.956395785013835,0.0129108056426048,0.0,6.298414548238118,23598762.666666668,2688678.333333333,-6044340.0,21818810.666666668,26045898.666666668,-6116515.333333333,-7554666.333333333,-2468571.0,29219994.666666668,23903128.0,26577488.0,28501654.666666668,41596074.677083336,31641717.33333333,35556058.666666664,-22129892.0,-23346135.33333333,16658950.666666666
1994-07-01,-0.0459518035252889,-1.570892333984375,289.6050834655762,292.6885019938151,101808.54158528644,315.37595621744794,7.745527585347493,293.47802734375,0.9442179004351298,99749.84375,293.48150634765625,-0.0659408569335937,-1.817961057027181,-0.0554259618123372,-1.6678358713785808,3.6565268834431968,-7.727012634277344,-29.125203450520832,0.134463128944238,0.1219539393981297,0.0481627943615118,0.0470305879910787,1.196759859720866,0.0008361927854518,0.7006022135416666,1.7759990692138672,314.83201090494794,20.07228597005208,7.916753768920898,2.7505098978678384,0.002350260115539,310.5578918457031,162.68820190429688,212.46658833821616,6.28378168741862,6.634204864501953,2.185495376586914,5.758436520894368,1.1427815755208333,8.348753929138184,7.761660893758138,14.097654978434244,5.280204772949219,147.33333333333334,-2.37896728515625,1.1203076044718423,0.9962536692619324,7.56781546274821,9.712362289428713,6.672094980875651,0.9243074854214988,0.1307015021642049,0.8578309814135233,0.2671545346577962,0.021952516088883,0.3745278120040893,0.2477532227834065,0.6910420258839926,0.002186894416809,4.997585296630859,0.0108408058683077,0.0,5.242559750874837,21906577.0,2405228.333333333,-5767205.333333333,19016192.0,24622805.33333333,-4824194.666666667,-6849081.333333333,-2596003.333333333,27549372.33333333,20779674.666666668,28832325.33333333,31452857.33333333,40301192.458333336,29339370.666666668,34457037.333333336,-22411662.0,-23711842.0,13292582.0
1994-08-01,0.4116802215576172,-1.3201319376627605,290.0549799601237,293.1397247314453,101633.51888020831,321.7867838541667,7.074126243591309,294.060546875,0.973191221555074,99580.07291666669,293.7953694661458,0.518016537030538,-1.5477126439412434,0.4108571608861287,-1.400682767232259,3.785038312276205,-7.745522181193034,-24.434900919596355,0.129974660774072,0.1183960797886053,0.0485446713864803,0.0473676485319932,1.192021369934082,0.0008471870484451,0.6774800618489584,1.8290402094523115,321.3626912434896,14.847805658976236,7.285633405049642,2.8933836619059243,0.0027111599532266,299.5855305989583,168.1656697591146,208.6260325113932,5.842289606730144,6.201258659362793,2.2830540339152017,5.494923273722331,1.157470703125,7.4375505447387695,6.657567660013835,14.629306475321451,5.037606239318848,147.33333333333334,-2.875798543294271,1.065111478169759,1.0013867417971294,228.29712953170144,8.886446634928385,6.165289243062337,0.9426557620366416,0.1544038653373718,0.8799329598744711,0.2257200280825297,0.0254589170217514,0.4198895692825317,0.2851368188858032,0.7262593507766724,0.0034257173538208,4.230333646138509,0.013742871582508,0.0,5.587370236714681,19313032.666666668,2094451.1666666667,-5808942.666666667,16672265.0,21741942.666666668,-4704790.0,-6757438.333333333,-2162326.6666666665,24264038.0,18204597.33333333,29112442.666666668,31725318.0,35678003.25,25708797.33333333,30437394.666666668,-22851739.33333333,-23820929.33333333,11681560.0
1994-09-01,2.371647516886393,-0.7629216512044271,285.78971608479816,289.7559967041016,101633.03955078124,318.6376953125,7.800258954366048,292.258056640625,1.484240214029948,99561.25,290.4251810709636,3.1835400263468423,-0.9326995213826498,2.416871388753256,-0.8312654495239258,4.57009220123291,-7.778299649556478,-18.645899454752605,0.1252581837276617,0.1148074145118395,0.0476645144323507,0.0466393505533536,1.2057186762491865,0.0009136537555605,0.680267333984375,2.7730048497517905,320.2984212239583,343.98545328776044,8.091193199157715,3.332595189412435,0.0040765591741849,307.901611328125,149.18589782714844,223.78140258789065,6.674972852071126,7.146327972412109,2.656967163085937,6.461672782897949,1.4853515625,8.511093139648438,6.268222808837891,16.876129150390625,5.852011998494466,147.33333333333334,-4.156717936197917,0.7121988932291666,1.0097015698750813,294.9029134114583,9.288280804951986,6.947268168131511,1.3823858896891277,0.341942807038625,1.3419837951660156,0.1695191860198974,0.0139334760606288,0.4037514726320902,0.288554588953654,0.7257382671038309,0.0053983529408772,4.397142728169759,0.0178611104687054,0.0,7.068469683329265,15519088.333333334,1474944.8333333333,-7077389.0,11855142.666666666,17546882.666666668,-5158399.666666667,-7520212.333333333,-1690808.6666666667,19552072.666666668,12956844.0,26572637.33333333,29618910.666666668,28791954.33333333,18809933.33333333,24361026.666666668,-20705800.666666668,-22759710.0,7725375.0
1994-10-01,0.4430360396703084,0.1384996175765991,285.48387400309247,288.65513102213544,101514.05208333331,321.82082112630206,8.389158884684244,290.107666015625,1.228193283081055,99445.10416666669,288.46982828776044,0.6903533935546875,0.2784699002901713,0.4633168776830037,0.0769290328025817,3.67285696665446,-7.721217155456543,-6.168851534525554,0.1221558339893817,0.1139440673093001,0.0473101747532685,0.0463509125014146,1.208494504292806,0.0008358772999296,0.434814453125,2.2834126154581704,321.6276041666667,20.99519856770833,8.54248046875,3.079935391743978,0.0026545543999721,271.6510823567708,139.35786946614584,211.37474568684897,6.8973588943481445,7.192933082580566,2.376917839050293,6.280426343282064,1.0547281901041667,8.947477340698242,5.606213569641113,10.748207410176596,5.872751235961914,147.33333333333334,-2.725743611653646,0.5369682312011719,1.0032929976781209,271.04052734375,10.349031130472818,7.282023747762044,1.2033090591430664,0.1551477114359537,1.156754493713379,0.1821709076563517,0.0221925129493077,0.3734148939450581,0.2578900456428528,0.8100012938181559,0.0033834775288899,4.835822105407715,0.012341022491455,0.0,5.649045944213867,11259188.333333334,1142598.5,-4201511.333333333,9479372.666666666,12650854.333333334,-5682884.333333333,-7410711.0,-641987.1875,14144084.0,10407738.666666666,25901544.0,28179148.0,21062246.666666668,14413959.666666666,17603020.666666668,-20646374.0,-22480518.0,6868693.0
1994-11-01,0.0647564530372619,0.9516088167826334,283.5351257324219,286.72332763671875,101918.97281901042,308.8338826497396,10.545680363972982,288.263427734375,1.5176254908243816,99836.22916666669,286.16734822591144,0.4083576003710429,1.42180468638738,0.0656658013661702,0.8733989956478277,3.5546061197916665,-7.7171370188395185,1.98245366414388,0.1166442011793454,0.1101916606227556,0.0476512710253397,0.0466487805048624,1.2216326395670574,0.0008294591680169,0.3544820149739583,2.798680305480957,309.1064860026042,44.90742492675781,10.7097438176473,3.079255739847819,0.0025928954904278,305.67340087890625,92.29486083984376,195.7831776936849,8.821572621663412,9.165973663330078,2.3564860026041665,7.943033536275228,0.97900390625,11.148581822713217,6.996079126993815,9.39504369099935,7.457193692525228,147.33333333333334,-2.688542683919271,-0.4087823232014974,0.9969010551770529,137.73491923014322,12.72753651936849,9.226019223531088,1.4943043390909831,0.1410494844118754,1.4393835067749023,0.2712072928746541,0.0238569887975851,0.3441478013992309,0.2432442903518676,0.8461949825286865,0.0015504556552817,5.117485046386719,0.0094335600733757,0.0,5.982614199320476,7443055.0,785580.75,-3051117.0,6593833.666666667,8463394.0,-5852045.333333333,-7475205.333333333,101101.04166666669,9529667.666666666,7278812.333333333,24765952.0,26933736.0,14611250.666666666,10025027.333333334,11951940.0,-20152802.0,-22056880.0,4487252.666666667
1994-12-01,1.14678293466568,0.8394698897997538,280.75189717610675,284.3211873372396,102398.87719726562,310.6652425130208,11.297123908996582,287.430908203125,2.0771382649739585,100280.5625,284.3027648925781,1.833100954691569,1.322294294834137,1.1314348181088765,0.7698945291340351,4.31494140625,-7.794723192850749,-0.2544905344645182,0.1117257103323936,0.106405006100734,0.0481861804922421,0.0474005416035652,1.238075574239095,0.0008991894622643,0.4629720052083333,3.816822687784831,311.3966471354167,15.949055353800455,11.492844581604004,2.9769957860310874,0.0036643777663509,286.5882873535156,133.47238159179688,185.5026601155599,9.518587112426758,9.972281773885092,2.415255864461263,8.71410878499349,1.4437662760416667,11.644886334737144,7.741978327433268,6.479460716247559,8.025794982910156,147.33333333333334,-3.776728312174479,0.0820503234863281,1.0058008631070454,221.0078125,13.238538106282553,9.942120552062988,2.039100964864095,0.2465800841649373,1.9965378443400064,0.2393033703168233,0.0287414453923702,0.3383240103721618,0.2585622866948445,0.6466842889785767,0.0028999048129965,5.294846534729004,0.0127140606443087,0.0,6.952083587646484,5620871.333333333,534826.6458333334,-3913113.3333333335,4503909.666666667,6464460.833333333,-5444313.333333333,-7844346.666666667,-107637.39583333331,7382016.333333333,4996675.0,23453592.0,26508142.666666668,11608781.0,7263232.0,9282048.166666666,-20038637.33333333,-21728188.0,2910660.333333333
1995-01-01,2.0666987101236978,0.3864881992340088,278.8739980061849,283.3114725748698,102399.28743489584,312.94065348307294,10.407944043477375,286.31640625,2.331783930460612,100270.98958333331,283.123291015625,3.17781670888265,0.6854195992151896,2.037956873575846,0.3148634433746338,5.196126302083333,-7.906095504760742,2.4640378952026367,0.1138984784483909,0.1084220297634601,0.0487464653948942,0.0480306421717008,1.2430912653605144,0.0009856921775887,0.485687255859375,4.308438936869304,314.0668538411458,328.665283203125,10.771469751993816,3.177462895711263,0.005301962296168,311.72296142578125,129.41098022460938,179.9290313720703,8.67439079284668,9.350499471028646,2.65441099802653,8.326973597208658,1.8441975911458333,11.149046262105308,7.438103675842285,11.697615305582682,7.422756830851237,147.33333333333334,-5.582239786783855,0.6828587849934896,1.0196488698323567,248.04867045084637,12.94582716623942,9.024084091186523,2.253920555114746,0.4041301608085632,2.202212333679199,0.2395722866058349,0.0324508473277092,0.3817102313041687,0.2621638178825378,0.5701449910799662,0.0028800962027162,4.726620674133301,0.0142064616084098,0.0,8.878857612609863,6634359.333333333,622700.625,-4942154.0,5128687.666666667,7393638.333333333,-5524473.666666667,-8078072.333333333,87606.0,8595951.333333334,5694530.333333333,22640880.0,25901996.0,13186765.0,8197018.333333333,10500829.333333334,-19294610.666666668,-21374224.0,3273233.0
